2.455002765943435486e+06,9.965404272079467773e-01,1.082002534531056881e-03
2.455002786377738230e+06,9.969790577888488770e-01,1.082375179976224899e-03
2.455002806811840739e+06,9.975978136062622070e-01,1.082427916117012501e-03
2.455002827246143017e+06,9.962544441223144531e-01,1.082488102838397026e-03
2.455002847680244595e+06,9.975523948669433594e-01,1.082885195501148701e-03
2.455002868114545941e+06,9.987491369247436523e-01,1.083018141798675060e-03
2.455002888548647519e+06,1.000106930732727051e+00,1.083082635886967182e-03
2.455002908982848283e+06,1.001438856124877930e+00,1.083490322344005108e-03
2.455002929417149164e+06,1.001507997512817383e+00,1.083119423128664494e-03
2.455002949851249345e+06,1.002803206443786621e+00,1.083626062609255314e-03
2.455002970285449643e+06,1.000143766403198242e+00,1.082992064766585827e-03
2.455002990719749592e+06,1.004412055015563965e+00,1.083891955204308033e-03
2.455003011153949425e+06,1.002917051315307617e+00,1.083766575902700424e-03
2.455003031588048674e+06,1.002207994461059570e+00,1.083781477063894272e-03
2.455003052022247575e+06,1.004294991493225098e+00,1.084268558770418167e-03
2.455003072456446476e+06,1.004802107810974121e+00,1.084314542822539806e-03
2.455003092890644912e+06,1.005838871002197266e+00,1.084397314116358757e-03
2.455003113324843347e+06,1.006979703903198242e+00,1.084665535017848015e-03
2.455003133759140968e+06,1.007225155830383301e+00,1.084666582755744457e-03
2.455003154193338938e+06,1.008541107177734375e+00,1.084969029761850834e-03
2.455003195061633363e+06,1.008749365806579590e+00,1.085116178728640079e-03
2.455003215495830402e+06,1.010739684104919434e+00,1.085702213458716869e-03
2.455003235930026509e+06,1.008696198463439941e+00,1.085275667719542980e-03
2.455003256364223082e+06,1.009911417961120605e+00,1.085440162569284439e-03
2.455003276798519306e+06,1.012533783912658691e+00,1.085966476239264011e-03
2.455003297232614830e+06,1.013977050781250000e+00,1.086084521375596523e-03
2.455003317666810472e+06,1.013644933700561523e+00,1.085969852283596992e-03
2.455003338101005647e+06,1.012671947479248047e+00,1.085931085981428623e-03
2.455003358535200357e+06,1.012187004089355469e+00,1.085614203475415707e-03
2.455003378969395068e+06,1.015842556953430176e+00,1.086575328372418880e-03
2.455003399403589312e+06,1.015723109245300293e+00,1.086527365259826183e-03
2.455003419837883674e+06,1.013059020042419434e+00,1.086283125914633274e-03
2.455003440271977335e+06,1.013947010040283203e+00,1.086409552954137325e-03
2.455003460706171114e+06,1.018287181854248047e+00,1.087386975996196270e-03
2.455003481140264310e+06,1.017550826072692871e+00,1.086998847313225269e-03
2.455003501574557275e+06,1.019121885299682617e+00,1.087568001821637154e-03
2.455003522008750122e+06,1.018738031387329102e+00,1.087181968614459038e-03
2.455003542442842387e+06,1.018410801887512207e+00,1.087334239855408669e-03
2.455003562877134420e+06,1.017565608024597168e+00,1.087014097720384598e-03
2.455003583311326336e+06,1.017662405967712402e+00,1.087141688913106918e-03
2.455003603745518252e+06,1.017393708229064941e+00,1.086916890926659107e-03
2.455003624179609586e+06,1.018295288085937500e+00,1.087318407371640205e-03
2.455003644613900688e+06,1.017500400543212891e+00,1.087217358872294426e-03
2.455003665048091207e+06,1.019145011901855469e+00,1.087527954950928688e-03
2.455003685482181609e+06,1.018650531768798828e+00,1.087556593120098114e-03
2.455003705916471779e+06,1.021278858184814453e+00,1.088035642169415951e-03
2.455003726350661833e+06,1.020537972450256348e+00,1.087876502424478531e-03
2.455003746784751769e+06,1.021221876144409180e+00,1.088106073439121246e-03
2.455003767219041009e+06,1.020492434501647949e+00,1.087946002371609211e-03
2.455003787653230131e+06,1.020034670829772949e+00,1.087667769752442837e-03
2.455003808087318670e+06,1.022071599960327148e+00,1.088288961909711361e-03
2.455003828521507327e+06,1.021342635154724121e+00,1.087990240193903446e-03
2.455003848955795635e+06,1.020411014556884766e+00,1.087881857529282570e-03
2.455003869389883708e+06,1.020218849182128906e+00,1.087811891920864582e-03
2.455003889824071433e+06,1.021001696586608887e+00,1.087997807189822197e-03
2.455003910258359276e+06,1.021300077438354492e+00,1.088061835616827011e-03
2.455003930692546070e+06,1.021188378334045410e+00,1.088220160454511642e-03
2.455003951126633212e+06,1.020671844482421875e+00,1.088097458705306053e-03
2.455003971560819540e+06,1.020736098289489746e+00,1.088051008991897106e-03
2.455003991995105986e+06,1.020201444625854492e+00,1.088094431906938553e-03
2.455004012429192197e+06,1.020703911781311035e+00,1.088032731786370277e-03
2.455004032863378059e+06,1.021149277687072754e+00,1.088132499717175961e-03
2.455004053297663573e+06,1.021574854850769043e+00,1.088187913410365582e-03
2.455004073731748387e+06,1.022537708282470703e+00,1.088376506231725216e-03
2.455004094165933784e+06,1.020025491714477539e+00,1.087854616343975067e-03
2.455004114600118250e+06,1.019620060920715332e+00,1.088036224246025085e-03
2.455004135034302715e+06,1.018481731414794922e+00,1.087832381017506123e-03
2.455004155468486715e+06,1.017829895019531250e+00,1.087663113139569759e-03
2.455004175902670715e+06,1.018525362014770508e+00,1.087721320800483227e-03
2.455004196336854249e+06,1.020582556724548340e+00,1.088239019736647606e-03
2.455004216771037318e+06,1.018360137939453125e+00,1.087767654098570347e-03
2.455004237205220386e+06,1.018620014190673828e+00,1.087994314730167389e-03
2.455004257639302872e+06,1.019414186477661133e+00,1.088024466298520565e-03
2.455004278073585592e+06,1.019264459609985352e+00,1.088245073333382607e-03
2.455004298507767729e+06,1.019937634468078613e+00,1.088165561668574810e-03
2.455004318941849284e+06,1.018476963043212891e+00,1.088017248548567295e-03
2.455004339376131073e+06,1.016499996185302734e+00,1.087562181055545807e-03
2.455004359810312279e+06,1.017423510551452637e+00,1.087793614715337753e-03
2.455004380244493484e+06,1.017406821250915527e+00,1.087692449800670147e-03
2.455004400678574108e+06,1.015943646430969238e+00,1.087384764105081558e-03
2.455004421112854965e+06,1.015877366065979004e+00,1.087497454136610031e-03
2.455004441547034774e+06,1.015941381454467773e+00,1.087307580746710300e-03
2.455004461981114931e+06,1.015475988388061523e+00,1.087557175196707249e-03
2.455004482415394392e+06,1.016353726387023926e+00,1.087715267203748226e-03
2.455004502849574201e+06,1.013693213462829590e+00,1.087294425815343857e-03
2.455004523283652961e+06,1.015660524368286133e+00,1.087483833543956280e-03
2.455004543717831839e+06,1.013259530067443848e+00,1.087273820303380489e-03
2.455004564152110368e+06,1.013049840927124023e+00,1.087066368199884892e-03
2.455004584586188663e+06,1.013214111328125000e+00,1.087051816284656525e-03
2.455004605020366609e+06,1.011594891548156738e+00,1.086830976419150829e-03
2.455004625454644207e+06,1.012975335121154785e+00,1.087054726667702198e-03
2.455004645888721570e+06,1.011159062385559082e+00,1.086706412024796009e-03
2.455004666322899051e+06,1.012177109718322754e+00,1.087082084268331528e-03
2.455004686757075600e+06,1.010530233383178711e+00,1.086772535927593708e-03
2.455004707191352267e+06,1.008332014083862305e+00,1.086263800971210003e-03
2.455004727625428699e+06,1.009505867958068848e+00,1.086418749764561653e-03
2.455004748059604317e+06,1.011131644248962402e+00,1.086806412786245346e-03
2.455004768493880052e+06,1.010598659515380859e+00,1.086463569663465023e-03
2.455004788927955553e+06,1.008831381797790527e+00,1.086370786651968956e-03
2.455004809362130705e+06,1.008331775665283203e+00,1.086382078938186169e-03
2.455004829796205740e+06,1.007409930229187012e+00,1.086198375560343266e-03
2.455004850230480544e+06,1.006480693817138672e+00,1.086054369807243347e-03
2.455004870664654765e+06,1.006110668182373047e+00,1.085886266082525253e-03
2.455004891098828521e+06,1.006424188613891602e+00,1.085979747585952282e-03
2.455004911533002742e+06,1.005970239639282227e+00,1.085906988009810448e-03
2.455004931967176031e+06,1.006529688835144043e+00,1.086098374798893929e-03
2.455004952401349321e+06,1.005121350288391113e+00,1.085785799659788609e-03
2.455004972835422028e+06,1.004029989242553711e+00,1.085457275621592999e-03
2.455004993269694969e+06,1.002139925956726074e+00,1.085158670321106911e-03
2.455005013703867327e+06,1.003447294235229492e+00,1.085298601537942886e-03
2.455005034137939103e+06,1.003397703170776367e+00,1.085350522771477699e-03
2.455005054572211113e+06,1.003992080688476562e+00,1.085490337572991848e-03
2.455005075006382540e+06,9.990742802619934082e-01,1.084596384316682816e-03
2.455005095440453850e+06,1.000305414199829102e+00,1.084905583411455154e-03
2.455005115874624811e+06,9.978724122047424316e-01,1.084431190975010395e-03
2.455005136308895424e+06,9.908036589622497559e-01,1.083067269064486027e-03
2.455005156743065920e+06,9.813832044601440430e-01,1.081358059309422970e-03
2.455005177177135833e+06,9.761613011360168457e-01,1.080213347449898720e-03
2.455005197611405514e+06,9.730924963951110840e-01,1.079815207049250603e-03
2.455005218045575079e+06,9.721928834915161133e-01,1.079528359696269035e-03
2.455005238479644526e+06,9.711590409278869629e-01,1.079258625395596027e-03
2.455005258913813625e+06,9.695198535919189453e-01,1.079096808098256588e-03
2.455005279348081909e+06,9.676067233085632324e-01,1.078798552043735981e-03
2.455005299782150425e+06,9.685603976249694824e-01,1.079063396900892258e-03
2.455005320216318592e+06,9.680427908897399902e-01,1.078829518519341946e-03
2.455005340650586411e+06,9.669911265373229980e-01,1.078655361197888851e-03
2.455005361084653996e+06,9.686977267265319824e-01,1.078955014236271381e-03
2.455005381518821232e+06,9.768753647804260254e-01,1.080515445210039616e-03
2.455005401952988468e+06,9.869769811630249023e-01,1.082592061720788479e-03
2.455005422387155239e+06,9.944112300872802734e-01,1.083886483684182167e-03
2.455005442821321543e+06,9.960761070251464844e-01,1.084188581444323063e-03
2.455005463255487848e+06,9.931870102882385254e-01,1.083737472072243690e-03
2.455005483689753804e+06,9.926158189773559570e-01,1.083562732674181461e-03
2.455005504123819061e+06,9.931196570396423340e-01,1.083564362488687038e-03
2.455005524557984434e+06,9.923038482666015625e-01,1.083447597920894623e-03
2.455005544992049690e+06,9.926731586456298828e-01,1.083626062609255314e-03
2.455005565426314250e+06,9.907162785530090332e-01,1.083104521967470646e-03
2.455005585860478692e+06,9.901781678199768066e-01,1.083067851141095161e-03
2.455005606294543017e+06,9.902566075325012207e-01,1.083145034499466419e-03
2.455005626728806645e+06,9.894994497299194336e-01,1.082963077351450920e-03
2.455005647162970155e+06,9.907738566398620605e-01,1.083269366063177586e-03
2.455005667597133666e+06,9.880046248435974121e-01,1.082672970369458199e-03
2.455005688031196594e+06,9.902747273445129395e-01,1.083059119991958141e-03
2.455005708465459291e+06,9.891961216926574707e-01,1.083843526430428028e-03
2.455005728899621870e+06,9.873077273368835449e-01,1.082559232600033283e-03
2.455005749333684333e+06,9.871836900711059570e-01,1.082547591067850590e-03
2.455005769767946098e+06,9.875760674476623535e-01,1.082521281205117702e-03
2.455005790202107746e+06,9.887812733650207520e-01,1.082792412489652634e-03
2.455005810636168811e+06,9.870600700378417969e-01,1.082467264495790005e-03
2.455005831070329994e+06,9.868841767311096191e-01,1.082577975466847420e-03
2.455005851504590828e+06,9.858750700950622559e-01,1.082427566871047020e-03
2.455005871938651428e+06,9.860853552818298340e-01,1.082499278709292412e-03
2.455005892372811679e+06,9.852858185768127441e-01,1.082240021787583828e-03
2.455005912807071581e+06,9.860445857048034668e-01,1.082375529222190380e-03
2.455005933241131250e+06,9.862707257270812988e-01,1.082433736883103848e-03
2.455005953675290570e+06,9.845261573791503906e-01,1.082011614926159382e-03
2.455005974109449424e+06,9.855888485908508301e-01,1.082205446437001228e-03
2.455005994543708395e+06,9.850795269012451172e-01,1.081996830180287361e-03
2.455006014977767132e+06,9.851519465446472168e-01,1.082025235518813133e-03
2.455006035411925055e+06,9.842528700828552246e-01,1.081862719729542732e-03
2.455006055846183095e+06,9.862549901008605957e-01,1.082343282178044319e-03
2.455006076280240901e+06,9.838555455207824707e-01,1.081818132661283016e-03
2.455006096714397892e+06,9.855022430419921875e-01,1.082117669284343719e-03
2.455006117148555350e+06,9.850146770477294922e-01,1.081984955817461014e-03
2.455006137582711875e+06,9.842305183410644531e-01,1.081860042177140713e-03
2.455006178451024927e+06,9.844399094581604004e-01,1.081877038814127445e-03
2.455006198885180522e+06,9.854526519775390625e-01,1.081970171071588993e-03
2.455006219319336116e+06,9.837528467178344727e-01,1.081707421690225601e-03
2.455006239753491711e+06,9.857375025749206543e-01,1.082212314940989017e-03
2.455006260187546723e+06,9.825536608695983887e-01,1.081538735888898373e-03
2.455006280621801503e+06,9.846605658531188965e-01,1.082039671018719673e-03
2.455006301055956166e+06,9.834822416305541992e-01,1.082030823454260826e-03
2.455006321490010247e+06,9.846646189689636230e-01,1.082093571312725544e-03
2.455006341924264561e+06,9.831778407096862793e-01,1.082043512724339962e-03
2.455006362358417828e+06,9.842427372932434082e-01,1.082211965695023537e-03
2.455006382792471442e+06,9.842711091041564941e-01,1.082260743714869022e-03
2.455006403226624243e+06,9.859118461608886719e-01,1.082537230104207993e-03
2.455006423660877161e+06,9.853327274322509766e-01,1.082422677427530289e-03
2.455006444094929844e+06,9.853997230529785156e-01,1.082291360944509506e-03
2.455006464529082179e+06,9.878568053245544434e-01,1.082654693163931370e-03
2.455006484963334166e+06,9.857712388038635254e-01,1.082242117263376713e-03
2.455006505397485569e+06,9.871004223823547363e-01,1.082569360733032227e-03
2.455006525831536856e+06,9.870516061782836914e-01,1.082518370822072029e-03
2.455006546265688259e+06,9.863646626472473145e-01,1.082477625459432602e-03
2.455006566699938849e+06,9.860235452651977539e-01,1.082386588677763939e-03
2.455006587133989204e+06,9.870457649230957031e-01,1.082722912542521954e-03
2.455006607568139676e+06,9.864012002944946289e-01,1.082638278603553772e-03
2.455006628002389800e+06,9.858000278472900391e-01,1.082657719962298870e-03
2.455006648436439224e+06,9.878348708152770996e-01,1.082975999452173710e-03
2.455006668870588765e+06,9.884493947029113770e-01,1.083072507753968239e-03
2.455006689304737840e+06,9.870519042015075684e-01,1.082776463590562344e-03
2.455006709738886449e+06,9.885550141334533691e-01,1.083200564607977867e-03
2.455006730173035059e+06,9.869829416275024414e-01,1.082904869690537453e-03
2.455006750607183203e+06,9.869650602340698242e-01,1.082863425835967064e-03
2.455006771041430999e+06,9.877495169639587402e-01,1.082990202121436596e-03
2.455006791475478560e+06,9.872946143150329590e-01,1.082850852981209755e-03
2.455006811909626238e+06,9.886192679405212402e-01,1.083124312572181225e-03
2.455006832343673334e+06,9.899951815605163574e-01,1.083525014109909534e-03
2.455006852777920198e+06,9.897429943084716797e-01,1.083341310732066631e-03
2.455006873212066479e+06,9.886824488639831543e-01,1.083259703591465950e-03
2.455006893646113109e+06,9.906197190284729004e-01,1.083565293811261654e-03
2.455006914080359042e+06,9.932780265808105469e-01,1.084160176105797291e-03
2.455006934514504392e+06,9.883561730384826660e-01,1.083262381143867970e-03
2.455006954948649742e+06,9.897424578666687012e-01,1.083766110241413116e-03
2.455006975382694975e+06,9.911103844642639160e-01,1.083917915821075439e-03
2.455006995816939976e+06,9.903414249420166016e-01,1.083829090930521488e-03
2.455007016251084395e+06,9.946475028991699219e-01,1.084664720110595226e-03
2.455007036685128696e+06,9.924277663230895996e-01,1.084165996871888638e-03
2.455007057119372301e+06,9.920742511749267578e-01,1.084075192920863628e-03
2.455007077553516254e+06,9.924780130386352539e-01,1.084125018678605556e-03
2.455007097987559158e+06,9.915573596954345703e-01,1.083935727365314960e-03
2.455007118421702646e+06,9.945248365402221680e-01,1.084516989067196846e-03
2.455007138855945319e+06,9.938482046127319336e-01,1.084371120668947697e-03
2.455007159289987758e+06,9.914797544479370117e-01,1.083981711417436600e-03
2.455007179724129848e+06,9.952836632728576660e-01,1.084720715880393982e-03
2.455007200158371590e+06,9.952933192253112793e-01,1.084682880900800228e-03
2.455007220592513680e+06,9.952103495597839355e-01,1.084710936993360519e-03
2.455007241026554722e+06,9.966880083084106445e-01,1.085029565729200840e-03
2.455007261460695881e+06,9.968459606170654297e-01,1.085075899027287960e-03
2.455007281894936692e+06,9.968783855438232422e-01,1.085031079128384590e-03
2.455007302328976803e+06,9.992118477821350098e-01,1.085468102246522903e-03
2.455007322763117496e+06,9.963447451591491699e-01,1.085070893168449402e-03
2.455007343197356910e+06,9.972631335258483887e-01,1.085383817553520203e-03
2.455007363631397020e+06,9.988528490066528320e-01,1.085499068722128868e-03
2.455007384065535851e+06,9.990841150283813477e-01,1.085520256310701370e-03
2.455007404499675147e+06,9.990137219429016113e-01,1.085480093024671078e-03
2.455007424933813978e+06,1.000021338462829590e+00,1.085606869310140610e-03
2.455007445367952343e+06,9.987493753433227539e-01,1.085341325961053371e-03
2.455007465802090708e+06,9.987559318542480469e-01,1.085361931473016739e-03
2.455007486236228608e+06,1.001853227615356445e+00,1.086014672182500362e-03
2.455007506670466159e+06,1.001293182373046875e+00,1.086022122763097286e-03
2.455007527104503475e+06,1.004206657409667969e+00,1.086526666767895222e-03
2.455007547538640443e+06,1.002979516983032227e+00,1.086211297661066055e-03
2.455007567972776946e+06,1.002470970153808594e+00,1.086135045625269413e-03
2.455007588406913448e+06,1.002504944801330566e+00,1.086093368940055370e-03
2.455007608841049951e+06,1.006651282310485840e+00,1.086915493942797184e-03
2.455007629275185522e+06,1.003519535064697266e+00,1.086347387172281742e-03
2.455007649709321093e+06,1.002795815467834473e+00,1.086153904907405376e-03
2.455007670143456664e+06,1.005609631538391113e+00,1.086745643988251686e-03
2.455007690577591769e+06,1.004697322845458984e+00,1.086691394448280334e-03
2.455007711011725944e+06,1.004524230957031250e+00,1.086594420485198498e-03
2.455007731445860583e+06,1.005921721458435059e+00,1.086878357455134392e-03
2.455007751879994757e+06,1.007144570350646973e+00,1.087141921743750572e-03
2.455007772314128466e+06,1.006964087486267090e+00,1.087104901671409607e-03
2.455007792748262174e+06,1.005140066146850586e+00,1.086606993339955807e-03
2.455007813182395417e+06,1.005981922149658203e+00,1.086720032617449760e-03
2.455007833616428077e+06,1.006247997283935547e+00,1.086778705939650536e-03
2.455007854050660972e+06,1.006531476974487305e+00,1.086997333914041519e-03
2.455007874484793283e+06,1.008281111717224121e+00,1.087255077436566353e-03
2.455007894918825477e+06,1.009546279907226562e+00,1.087596872821450233e-03
2.455007915353057440e+06,1.007984638214111328e+00,1.087310723960399628e-03
2.455007935787188821e+06,1.005904197692871094e+00,1.087014097720384598e-03
2.455007956221320201e+06,1.007768034934997559e+00,1.087398384697735310e-03
2.455007976655350998e+06,1.008484959602355957e+00,1.087441458366811275e-03
2.455007997089581564e+06,1.007805228233337402e+00,1.087322016246616840e-03
2.455008017523712013e+06,1.008764982223510742e+00,1.087602111510932446e-03
2.455008037957742345e+06,1.007978916168212891e+00,1.087456126697361469e-03
2.455008058391971979e+06,1.008605599403381348e+00,1.087627257220447063e-03
2.455008078826101497e+06,1.010535120964050293e+00,1.087868586182594299e-03
2.455008099260130432e+06,1.009055733680725098e+00,1.087584765627980232e-03
2.455008140128488187e+06,1.009953022003173828e+00,1.087810844182968140e-03
2.455008160562516656e+06,1.008582234382629395e+00,1.087501645088195801e-03
2.455008180996644776e+06,1.008109807968139648e+00,1.087482436560094357e-03
2.455008201430872083e+06,1.009107947349548340e+00,1.087641227059066296e-03
2.455008221864899620e+06,1.009605765342712402e+00,1.087808865122497082e-03
2.455008242299026810e+06,1.011325955390930176e+00,1.088215387426316738e-03
2.455008262733153999e+06,1.010618209838867188e+00,1.087963464669883251e-03
2.455008283167380374e+06,1.009315252304077148e+00,1.087843556888401508e-03
2.455008303601406515e+06,1.014400243759155273e+00,1.088675460778176785e-03
2.455008324035532773e+06,1.008709073066711426e+00,1.087702694348990917e-03
2.455008344469758216e+06,1.008993864059448242e+00,1.087732729502022266e-03
2.455008364903783891e+06,1.010402679443359375e+00,1.087885000742971897e-03
2.455008385337908752e+06,1.008457422256469727e+00,1.087621552869677544e-03
2.455008405771933496e+06,1.009335756301879883e+00,1.087711309082806110e-03
2.455008426206158474e+06,1.008930444717407227e+00,1.087522134184837341e-03
2.455008446640282404e+06,1.009658813476562500e+00,1.087610027752816677e-03
2.455008467074406333e+06,1.007908225059509277e+00,1.087415963411331177e-03
2.455008487508530263e+06,1.007642149925231934e+00,1.087376265786588192e-03
2.455008507942653727e+06,1.009431123733520508e+00,1.087702112272381783e-03
2.455008528376776725e+06,1.009472370147705078e+00,1.087691518478095531e-03
2.455008548810799606e+06,1.007308244705200195e+00,1.087432145141065121e-03
2.455008569245022256e+06,1.007758975028991699e+00,1.087396871298551559e-03
2.455008589679144323e+06,1.006842136383056641e+00,1.087265438400208950e-03
2.455008610113166273e+06,1.006944060325622559e+00,1.087279524654150009e-03
