# time,flux_detrended,flux_err,trend
7.187500000000000000e+00,1.000105734698546911e+00,2.000000000000000042e-03,1.000437726514780135e+00
7.197916666666666075e+00,9.987293583316121381e-01,2.000000000000000042e-03,1.000434733408326782e+00
7.208333333333333037e+00,9.976999230191260226e-01,2.000000000000000042e-03,1.000440807786484809e+00
7.218750000000000000e+00,1.002357507008652782e+00,2.000000000000000042e-03,1.000389736492959480e+00
7.229166666666666075e+00,1.004274750380671044e+00,2.000000000000000042e-03,1.000428500344598515e+00
7.239583333333333037e+00,9.977090631849520053e-01,2.000000000000000042e-03,1.000371295360325208e+00
7.250000000000000000e+00,1.001608961600974235e+00,2.000000000000000042e-03,1.000383349815775258e+00
7.260416666666666075e+00,9.991668331423860794e-01,2.000000000000000042e-03,1.000389496213863527e+00
7.270833333333333037e+00,9.994630064282923332e-01,2.000000000000000042e-03,1.000410507873355836e+00
7.281250000000000000e+00,9.992123137805718480e-01,2.000000000000000042e-03,1.000441000262398905e+00
7.291666666666666075e+00,9.986463097889451968e-01,2.000000000000000042e-03,1.000454244072332299e+00
7.302083333333333037e+00,1.000453493297175589e+00,2.000000000000000042e-03,1.000461384115848062e+00
7.312500000000000000e+00,9.987275780701705408e-01,2.000000000000000042e-03,1.000419179129396152e+00
7.322916666666666075e+00,1.000951597361206424e+00,2.000000000000000042e-03,1.000387111267006857e+00
7.333333333333333037e+00,1.000277688577051238e+00,2.000000000000000042e-03,1.000409883505422259e+00
7.343750000000000000e+00,9.999275042852309170e-01,2.000000000000000042e-03,1.000372747876039581e+00
7.354166666666666075e+00,9.985979208014684749e-01,2.000000000000000042e-03,1.000355491851106393e+00
7.364583333333333037e+00,9.992862030299902720e-01,2.000000000000000042e-03,1.000318405526019916e+00
7.375000000000000000e+00,1.001967866997334200e+00,2.000000000000000042e-03,1.000290113828561145e+00
7.385416666666666075e+00,1.001487308218470540e+00,2.000000000000000042e-03,1.000251730200902189e+00
7.395833333333333037e+00,9.985219315615841973e-01,2.000000000000000042e-03,1.000250680788174140e+00
7.406250000000000000e+00,1.000657751474265167e+00,2.000000000000000042e-03,1.000257835324113609e+00
7.416666666666666075e+00,1.001961883642085827e+00,2.000000000000000042e-03,1.000247203342941482e+00
7.427083333333333037e+00,9.970815248996556246e-01,2.000000000000000042e-03,1.000276943830234577e+00
7.437500000000000000e+00,1.001461257271980099e+00,2.000000000000000042e-03,1.000311121107614110e+00
7.447916666666666075e+00,9.990697432239803444e-01,2.000000000000000042e-03,1.000280994029463244e+00
7.458333333333333037e+00,1.001540465871018082e+00,2.000000000000000042e-03,1.000265626474368563e+00
7.468750000000000000e+00,9.988275174724392524e-01,2.000000000000000042e-03,1.000301173329415150e+00
7.479166666666666075e+00,9.967623526866756789e-01,2.000000000000000042e-03,1.000273147142927588e+00
7.489583333333333037e+00,9.971358879629772520e-01,2.000000000000000042e-03,1.000243601017452910e+00
7.500000000000000000e+00,1.000451346951902520e+00,2.000000000000000042e-03,1.000268048304170376e+00
7.510416666666666075e+00,1.000924897795581581e+00,2.000000000000000042e-03,1.000207146782478240e+00
7.520833333333333037e+00,9.985910383603336937e-01,2.000000000000000042e-03,1.000202825695004183e+00
7.531250000000000000e+00,1.001625068524212958e+00,2.000000000000000042e-03,1.000243329338038167e+00
7.541666666666666075e+00,9.970177282372509886e-01,2.000000000000000042e-03,1.000240932773718505e+00
7.552083333333333037e+00,1.000186428440079434e+00,2.000000000000000042e-03,1.000251700209168870e+00
7.562500000000000000e+00,9.978639512349116725e-01,2.000000000000000042e-03,1.000274269206018252e+00
7.572916666666666075e+00,9.989583723445564223e-01,2.000000000000000042e-03,1.000287233623496475e+00
7.583333333333333037e+00,1.000313129392284450e+00,2.000000000000000042e-03,1.000319839919515230e+00
7.593750000000000000e+00,9.984372376855937814e-01,2.000000000000000042e-03,1.000370061207923378e+00
7.604166666666666075e+00,9.994030074394542051e-01,2.000000000000000042e-03,1.000344892859921675e+00
7.614583333333333037e+00,1.002203593259390235e+00,2.000000000000000042e-03,1.000314347275131910e+00
7.625000000000000000e+00,9.990642314733374496e-01,2.000000000000000042e-03,1.000277519090345457e+00
7.635416666666666075e+00,1.001942017292306586e+00,2.000000000000000042e-03,1.000213439859231279e+00
7.645833333333333037e+00,9.979939926845944331e-01,2.000000000000000042e-03,1.000220723400132350e+00
7.656250000000000000e+00,1.001316862017922693e+00,2.000000000000000042e-03,1.000205350245454428e+00
7.666666666666666075e+00,1.003159555703836192e+00,2.000000000000000042e-03,1.000175078658348093e+00
7.677083333333333037e+00,9.953733334224261764e-01,2.000000000000000042e-03,1.000125172577798205e+00
7.687500000000000000e+00,9.986738346721251158e-01,2.000000000000000042e-03,1.000162962939417088e+00
7.697916666666666075e+00,1.001409740590680775e+00,2.000000000000000042e-03,1.000163692556266914e+00
7.708333333333333037e+00,9.997863074094731628e-01,2.000000000000000042e-03,1.000216307812263450e+00
7.718750000000000000e+00,1.000912907259671858e+00,2.000000000000000042e-03,1.000226970584814801e+00
7.729166666666666075e+00,9.990050472887191946e-01,2.000000000000000042e-03,1.000174076737162077e+00
7.739583333333333037e+00,1.000433604096542251e+00,2.000000000000000042e-03,1.000115569792335624e+00
7.750000000000000000e+00,9.999194288143473663e-01,2.000000000000000042e-03,1.000134391471056539e+00
7.760416666666666075e+00,1.002568935257243110e+00,2.000000000000000042e-03,1.000120599717137182e+00
7.770833333333333037e+00,1.000693554845708100e+00,2.000000000000000042e-03,1.000158572450208894e+00
7.781250000000000000e+00,1.000896444234858906e+00,2.000000000000000042e-03,1.000111171086208950e+00
7.791666666666666075e+00,9.993456132858241636e-01,2.000000000000000042e-03,1.000152356303883883e+00
7.802083333333333037e+00,9.991267054750709864e-01,2.000000000000000042e-03,1.000209003641043148e+00
7.812500000000000000e+00,9.992309043054270479e-01,2.000000000000000042e-03,1.000203992480932946e+00
7.822916666666666075e+00,1.000832789951608737e+00,2.000000000000000042e-03,1.000244886859934734e+00
7.833333333333333037e+00,9.992407975549931765e-01,2.000000000000000042e-03,1.000195482472720609e+00
7.843750000000000000e+00,9.998426211970201649e-01,2.000000000000000042e-03,1.000131678897378640e+00
7.854166666666666075e+00,9.959545354221156499e-01,2.000000000000000042e-03,1.000093910059710156e+00
7.864583333333333037e+00,9.911111820650480020e-01,2.000000000000000042e-03,1.000133044849292441e+00
7.875000000000000000e+00,9.874762880503327178e-01,2.000000000000000042e-03,1.000161625738105853e+00
7.885416666666666075e+00,9.899058070788127051e-01,2.000000000000000042e-03,1.000125017137247108e+00
7.895833333333333037e+00,9.864112358417606030e-01,2.000000000000000042e-03,1.000110952426375599e+00
7.906250000000000000e+00,9.831913806531147326e-01,2.000000000000000042e-03,1.000090146213418629e+00
7.916666666666666075e+00,9.855722563720553664e-01,2.000000000000000042e-03,1.000104681553088071e+00
7.927083333333333037e+00,9.846035793635300459e-01,2.000000000000000042e-03,1.000076637918406064e+00
7.937500000000000000e+00,9.889478098951256513e-01,2.000000000000000042e-03,1.000118247789235859e+00
7.947916666666666075e+00,9.925981457323199697e-01,2.000000000000000042e-03,1.000118189904902311e+00
7.958333333333333037e+00,1.003287015788167480e+00,2.000000000000000042e-03,1.000145901910266089e+00
7.968750000000000000e+00,1.000665444898423351e+00,2.000000000000000042e-03,1.000125829787859022e+00
7.979166666666666075e+00,9.995855446794184029e-01,2.000000000000000042e-03,1.000103079413627638e+00
7.989583333333333037e+00,1.001620751998784753e+00,2.000000000000000042e-03,1.000153889058197798e+00
8.000000000000000000e+00,9.954661257888834935e-01,2.000000000000000042e-03,1.000217987171276190e+00
8.010416666666666075e+00,1.000327063197218980e+00,2.000000000000000042e-03,1.000238818995226042e+00
8.020833333333332149e+00,1.001372285355741854e+00,2.000000000000000042e-03,1.000253185630471053e+00
8.031250000000000000e+00,9.968727717121408372e-01,2.000000000000000042e-03,1.000244286484736955e+00
8.041666666666666075e+00,1.002167548493732685e+00,2.000000000000000042e-03,1.000182432395087417e+00
8.052083333333332149e+00,1.000524044506093668e+00,2.000000000000000042e-03,1.000205134228177029e+00
8.062500000000000000e+00,9.990201790331438847e-01,2.000000000000000042e-03,1.000191175682529909e+00
8.072916666666666075e+00,1.001047385972293258e+00,2.000000000000000042e-03,1.000249135391007904e+00
8.083333333333332149e+00,1.004328924987926808e+00,2.000000000000000042e-03,1.000232176028605924e+00
8.093750000000000000e+00,1.000122186709925920e+00,2.000000000000000042e-03,1.000251764580528002e+00
8.104166666666666075e+00,1.000238019508687737e+00,2.000000000000000042e-03,1.000258167203844195e+00
8.114583333333332149e+00,9.988291043324410978e-01,2.000000000000000042e-03,1.000241850668741828e+00
8.125000000000000000e+00,9.981074741777375969e-01,2.000000000000000042e-03,1.000172173260322372e+00
8.135416666666666075e+00,1.001488389920805577e+00,2.000000000000000042e-03,1.000140730288296309e+00
8.145833333333332149e+00,9.981092296111659934e-01,2.000000000000000042e-03,1.000137199773927899e+00
8.156250000000000000e+00,9.999230160430918612e-01,2.000000000000000042e-03,1.000168179364443022e+00
8.166666666666666075e+00,9.988776920036546159e-01,2.000000000000000042e-03,1.000104906854699660e+00
8.177083333333332149e+00,1.000868036289243035e+00,2.000000000000000042e-03,1.000017484778597865e+00
8.187500000000000000e+00,1.000550931211139138e+00,2.000000000000000042e-03,1.000033767003250196e+00
8.197916666666666075e+00,1.001888214903969176e+00,2.000000000000000042e-03,1.000093932552008624e+00
8.208333333333332149e+00,9.988301690121338394e-01,2.000000000000000042e-03,1.000046987601309390e+00
8.218750000000000000e+00,9.993383743012340670e-01,2.000000000000000042e-03,1.000008943756785618e+00
8.229166666666666075e+00,9.979486528322267791e-01,2.000000000000000042e-03,9.999707883140125375e-01
8.239583333333332149e+00,9.990120970818830992e-01,2.000000000000000042e-03,9.999663178985066514e-01
8.250000000000000000e+00,1.000674191513394762e+00,2.000000000000000042e-03,9.999375332781180736e-01
8.260416666666666075e+00,1.001440154957431883e+00,2.000000000000000042e-03,9.999211059967174631e-01
8.270833333333332149e+00,9.981260780739792393e-01,2.000000000000000042e-03,9.998666422304798296e-01
8.281250000000000000e+00,1.001700779804958863e+00,2.000000000000000042e-03,9.998661345065790185e-01
8.291666666666666075e+00,1.002644865361897786e+00,2.000000000000000042e-03,9.998844088414700071e-01
8.302083333333332149e+00,1.000714960609322413e+00,2.000000000000000042e-03,9.999199220403369726e-01
8.312500000000000000e+00,1.003640093233119757e+00,2.000000000000000042e-03,9.999120825287028946e-01
8.322916666666666075e+00,9.983616519250133603e-01,2.000000000000000042e-03,9.998791908915742876e-01
8.333333333333332149e+00,9.973945027775255046e-01,2.000000000000000042e-03,9.998949355807092987e-01
8.343750000000000000e+00,9.963154300521976925e-01,2.000000000000000042e-03,9.998962190885026802e-01
8.354166666666666075e+00,1.002870213639479591e+00,2.000000000000000042e-03,9.998821846399490454e-01
8.364583333333332149e+00,1.001142385114241584e+00,2.000000000000000042e-03,9.999169617977948787e-01
8.375000000000000000e+00,9.997134491140896584e-01,2.000000000000000042e-03,9.999164781453654394e-01
8.385416666666666075e+00,1.000389428212625109e+00,2.000000000000000042e-03,9.999023187644151545e-01
8.395833333333332149e+00,9.975969595568796588e-01,2.000000000000000042e-03,9.998742351055719402e-01
8.406250000000000000e+00,1.004761645510096058e+00,2.000000000000000042e-03,9.998438332478892798e-01
8.416666666666666075e+00,1.000137314004662992e+00,2.000000000000000042e-03,9.998251934617686798e-01
8.427083333333332149e+00,1.000118331657765980e+00,2.000000000000000042e-03,9.997953876220225800e-01
8.437500000000000000e+00,1.001373366529499931e+00,2.000000000000000042e-03,9.997643154898299134e-01
8.447916666666666075e+00,1.000877156750824559e+00,2.000000000000000042e-03,9.997618712817273323e-01
8.458333333333332149e+00,1.000371768517461568e+00,2.000000000000000042e-03,9.997439277689186277e-01
8.468750000000000000e+00,9.983318644738289338e-01,2.000000000000000042e-03,9.997456852561826812e-01
8.479166666666666075e+00,1.000878483404919139e+00,2.000000000000000042e-03,9.997147748099338704e-01
8.489583333333332149e+00,1.003659222494491132e+00,2.000000000000000042e-03,9.997470301309944185e-01
8.500000000000000000e+00,1.002576839151000376e+00,2.000000000000000042e-03,9.997471970467695090e-01
8.510416666666666075e+00,1.003056785484648383e+00,2.000000000000000042e-03,9.997542108889658774e-01
8.520833333333332149e+00,9.988740018949548993e-01,2.000000000000000042e-03,9.997185098367767919e-01
8.531250000000000000e+00,9.979659648629491953e-01,2.000000000000000042e-03,9.996608457638666012e-01
8.541666666666666075e+00,9.996856628430633718e-01,2.000000000000000042e-03,9.996608794458803349e-01
8.552083333333332149e+00,1.000107804071968864e+00,2.000000000000000042e-03,9.995934881371899561e-01
8.562500000000000000e+00,1.002234056939837803e+00,2.000000000000000042e-03,9.995367992208308294e-01
8.572916666666666075e+00,9.966013352392286695e-01,2.000000000000000042e-03,9.995854692954460052e-01
8.583333333333332149e+00,1.003041933763087812e+00,2.000000000000000042e-03,9.995833465566041909e-01
8.593750000000000000e+00,9.996413474098276852e-01,2.000000000000000042e-03,9.995992408432917697e-01
8.604166666666666075e+00,9.990873276772599398e-01,2.000000000000000042e-03,9.996072015954505785e-01
8.614583333333332149e+00,9.979580141663605408e-01,2.000000000000000042e-03,9.995574927656005748e-01
8.625000000000000000e+00,9.966785432679777790e-01,2.000000000000000042e-03,9.995428816187510446e-01
8.635416666666666075e+00,1.001594144141733977e+00,2.000000000000000042e-03,9.995776326466689898e-01
8.645833333333332149e+00,1.000155413507234359e+00,2.000000000000000042e-03,9.995082360894163021e-01
8.656250000000000000e+00,9.973769477631170277e-01,2.000000000000000042e-03,9.995511349809295121e-01
8.666666666666666075e+00,9.973839075875200466e-01,2.000000000000000042e-03,9.995261923775999868e-01
8.677083333333332149e+00,9.993045915778725474e-01,2.000000000000000042e-03,9.995173865340651886e-01
8.687500000000000000e+00,1.003316023383432842e+00,2.000000000000000042e-03,9.995099853768798503e-01
8.697916666666666075e+00,9.994578485253632349e-01,2.000000000000000042e-03,9.995015692295748932e-01
8.708333333333332149e+00,9.970189195128807969e-01,2.000000000000000042e-03,9.994446122515207032e-01
8.718750000000000000e+00,9.994810604580581792e-01,2.000000000000000042e-03,9.994913387656363390e-01
8.729166666666666075e+00,9.994488452468651696e-01,2.000000000000000042e-03,9.994623104842267347e-01
8.739583333333332149e+00,9.945499594964855028e-01,2.000000000000000042e-03,9.995032836929814701e-01
8.750000000000000000e+00,9.998037004772132308e-01,2.000000000000000042e-03,9.995302405801550494e-01
8.760416666666666075e+00,9.994812554649451508e-01,2.000000000000000042e-03,9.994922100396009812e-01
8.770833333333332149e+00,1.001355924614212523e+00,2.000000000000000042e-03,9.994658614247294848e-01
8.781250000000000000e+00,1.003666572400707890e+00,2.000000000000000042e-03,9.994551144211630822e-01
8.791666666666666075e+00,1.002220169054849563e+00,2.000000000000000042e-03,9.994491655826337473e-01
8.802083333333332149e+00,9.994725921813415459e-01,2.000000000000000042e-03,9.993975768731125919e-01
8.812500000000000000e+00,9.978309934951725690e-01,2.000000000000000042e-03,9.993561830921988687e-01
8.822916666666666075e+00,1.005187954119708404e+00,2.000000000000000042e-03,9.993571646826364674e-01
8.833333333333332149e+00,1.000154098416004445e+00,2.000000000000000042e-03,9.993530208374059587e-01
8.843750000000000000e+00,1.000061852806498619e+00,2.000000000000000042e-03,9.993482268895993448e-01
8.854166666666666075e+00,9.999791691947821359e-01,2.000000000000000042e-03,9.993484260561170673e-01
8.864583333333332149e+00,1.000436827095693593e+00,2.000000000000000042e-03,9.993292531715968208e-01
8.875000000000000000e+00,9.998069751283792383e-01,2.000000000000000042e-03,9.992676201716239603e-01
8.885416666666666075e+00,9.989110458231109657e-01,2.000000000000000042e-03,9.992982446617137970e-01
8.895833333333332149e+00,9.990018469557017111e-01,2.000000000000000042e-03,9.992550733494791615e-01
8.906250000000000000e+00,9.999611161148834748e-01,2.000000000000000042e-03,9.993188179548783134e-01
8.916666666666666075e+00,9.989473093429075412e-01,2.000000000000000042e-03,9.993047443954539144e-01
8.927083333333332149e+00,9.986204258974207271e-01,2.000000000000000042e-03,9.992867849668209956e-01
8.937500000000000000e+00,1.000285811136598424e+00,2.000000000000000042e-03,9.992554831834310480e-01
8.947916666666666075e+00,9.995758778872632089e-01,2.000000000000000042e-03,9.992364835445840532e-01
8.958333333333332149e+00,1.003119290068764657e+00,2.000000000000000042e-03,9.992083080198286282e-01
8.968750000000000000e+00,9.947793224132067680e-01,2.000000000000000042e-03,9.992264295628561221e-01
8.979166666666666075e+00,1.002241564324816814e+00,2.000000000000000042e-03,9.992495343289167220e-01
8.989583333333332149e+00,1.002567744980918940e+00,2.000000000000000042e-03,9.992275694896594063e-01
9.000000000000000000e+00,9.959626471910921763e-01,2.000000000000000042e-03,9.991832792967193511e-01
9.010416666666666075e+00,9.994613059049447523e-01,2.000000000000000042e-03,9.991437917227815602e-01
9.020833333333332149e+00,9.994222349630740299e-01,2.000000000000000042e-03,9.991203251889642090e-01
9.031250000000000000e+00,9.973661810693782437e-01,2.000000000000000042e-03,9.990974713389362272e-01
9.041666666666666075e+00,9.986321275647526141e-01,2.000000000000000042e-03,9.990872331638108728e-01
9.052083333333332149e+00,9.979404933258324562e-01,2.000000000000000042e-03,9.991080376792194073e-01
9.062500000000000000e+00,1.003670335236227951e+00,2.000000000000000042e-03,9.991043772063293860e-01
9.072916666666666075e+00,1.002071824691917801e+00,2.000000000000000042e-03,9.990638085133499713e-01
9.083333333333332149e+00,1.002702862804829120e+00,2.000000000000000042e-03,9.991005558493074590e-01
9.093750000000000000e+00,1.001614515536803030e+00,2.000000000000000042e-03,9.990838141530178351e-01
9.104166666666666075e+00,9.979272478140728264e-01,2.000000000000000042e-03,9.990619282229233900e-01
9.114583333333332149e+00,9.991515876707579569e-01,2.000000000000000042e-03,9.990435908098236339e-01
9.125000000000000000e+00,1.001141315982161828e+00,2.000000000000000042e-03,9.990794098381992061e-01
9.135416666666666075e+00,9.977072088840279740e-01,2.000000000000000042e-03,9.990833447026810088e-01
9.145833333333332149e+00,1.001591663715965641e+00,2.000000000000000042e-03,9.990688006238460650e-01
9.156250000000000000e+00,9.997237080506036211e-01,2.000000000000000042e-03,9.990245211096975275e-01
9.166666666666666075e+00,9.993860823159869122e-01,2.000000000000000042e-03,9.990891204100753598e-01
9.177083333333332149e+00,1.001499957355106218e+00,2.000000000000000042e-03,9.991449927787247054e-01
9.187500000000000000e+00,1.000945291651544888e+00,2.000000000000000042e-03,9.991622091043148579e-01
9.197916666666666075e+00,9.993258348175839689e-01,2.000000000000000042e-03,9.991663779197784701e-01
9.208333333333332149e+00,1.002339556936956644e+00,2.000000000000000042e-03,9.991923148464620930e-01
9.218750000000000000e+00,9.977773174282851265e-01,2.000000000000000042e-03,9.992669553600240784e-01
9.229166666666666075e+00,1.001194980431926673e+00,2.000000000000000042e-03,9.992426216887573265e-01
9.239583333333332149e+00,1.001188058883436982e+00,2.000000000000000042e-03,9.992008070519908802e-01
9.250000000000000000e+00,9.993899623194971715e-01,2.000000000000000042e-03,9.991891432615067625e-01
9.260416666666666075e+00,1.000661758037325821e+00,2.000000000000000042e-03,9.991868096456357762e-01
9.270833333333332149e+00,9.974791580584374540e-01,2.000000000000000042e-03,9.992095473793078941e-01
9.281250000000000000e+00,1.001882947095983578e+00,2.000000000000000042e-03,9.991568727837424335e-01
9.291666666666666075e+00,9.996752510738796671e-01,2.000000000000000042e-03,9.991421888999603151e-01
9.302083333333332149e+00,9.990569617672605540e-01,2.000000000000000042e-03,9.990816850747464839e-01
9.312500000000000000e+00,1.002216811005210761e+00,2.000000000000000042e-03,9.990657650086555153e-01
9.322916666666666075e+00,9.987086439511226876e-01,2.000000000000000042e-03,9.990615626280170414e-01
9.333333333333332149e+00,9.973289884849413367e-01,2.000000000000000042e-03,9.990293129621241608e-01
9.343750000000000000e+00,9.970779771022175719e-01,2.000000000000000042e-03,9.989814075827233575e-01
9.354166666666666075e+00,1.001439112212652249e+00,2.000000000000000042e-03,9.989479354405277345e-01
9.364583333333332149e+00,9.976368710286090957e-01,2.000000000000000042e-03,9.989713391575226753e-01
9.375000000000000000e+00,1.003752618319641465e+00,2.000000000000000042e-03,9.989305607335171588e-01
9.385416666666666075e+00,9.960606764484402076e-01,2.000000000000000042e-03,9.989390321652165117e-01
9.395833333333332149e+00,1.003590609587769800e+00,2.000000000000000042e-03,9.989720023124381010e-01
9.406250000000000000e+00,1.000592222647967766e+00,2.000000000000000042e-03,9.989947683665094669e-01
9.416666666666666075e+00,1.000004237583041355e+00,2.000000000000000042e-03,9.989651456617786307e-01
9.427083333333332149e+00,9.990685372149210597e-01,2.000000000000000042e-03,9.990020359897479052e-01
9.437500000000000000e+00,1.000954832898595326e+00,2.000000000000000042e-03,9.990043582818542989e-01
9.447916666666666075e+00,1.000081068943089901e+00,2.000000000000000042e-03,9.990024295416202182e-01
9.458333333333332149e+00,1.002339758707408324e+00,2.000000000000000042e-03,9.990266196059615078e-01
9.468750000000000000e+00,1.000396061330076858e+00,2.000000000000000042e-03,9.989891926665459554e-01
9.479166666666666075e+00,1.000409627838988458e+00,2.000000000000000042e-03,9.990467569250215396e-01
9.489583333333332149e+00,9.994375195570001091e-01,2.000000000000000042e-03,9.989891616299163557e-01
9.500000000000000000e+00,1.000084075294467745e+00,2.000000000000000042e-03,9.989557697541793235e-01
9.510416666666666075e+00,1.000746403595423883e+00,2.000000000000000042e-03,9.990228428729351906e-01
9.520833333333332149e+00,9.967159865199596291e-01,2.000000000000000042e-03,9.990127036722247222e-01
9.531250000000000000e+00,9.973924903944875187e-01,2.000000000000000042e-03,9.990604041927726442e-01
9.541666666666666075e+00,1.001522761982337917e+00,2.000000000000000042e-03,9.991163636842256279e-01
9.552083333333332149e+00,1.000371875251619747e+00,2.000000000000000042e-03,9.991210610050068608e-01
9.562500000000000000e+00,9.996174158341233351e-01,2.000000000000000042e-03,9.991648930936567474e-01
9.572916666666666075e+00,1.000025368609148479e+00,2.000000000000000042e-03,9.991619219630195614e-01
9.583333333333332149e+00,1.000691896830449235e+00,2.000000000000000042e-03,9.991541491859858848e-01
9.593750000000000000e+00,9.989797297706111134e-01,2.000000000000000042e-03,9.990901051784608633e-01
9.604166666666666075e+00,9.985497936988442236e-01,2.000000000000000042e-03,9.990425654525798560e-01
9.614583333333332149e+00,1.000477481534688629e+00,2.000000000000000042e-03,9.990651757686586087e-01
9.625000000000000000e+00,9.981118159089418240e-01,2.000000000000000042e-03,9.990804747707199285e-01
9.635416666666666075e+00,1.000883962437444596e+00,2.000000000000000042e-03,9.990844653140495968e-01
9.645833333333332149e+00,9.966215837705696412e-01,2.000000000000000042e-03,9.991218237746367636e-01
9.656250000000000000e+00,1.002145294909419615e+00,2.000000000000000042e-03,9.990670759356874431e-01
9.666666666666666075e+00,1.001011892513722135e+00,2.000000000000000042e-03,9.990868888133812575e-01
9.677083333333332149e+00,1.000543771063648668e+00,2.000000000000000042e-03,9.991221197420926403e-01
9.687500000000000000e+00,1.002003196458643552e+00,2.000000000000000042e-03,9.991180847772782592e-01
9.697916666666666075e+00,1.003354797079035299e+00,2.000000000000000042e-03,9.991340549120316661e-01
9.708333333333332149e+00,1.002011523578741237e+00,2.000000000000000042e-03,9.991748263083370940e-01
9.718750000000000000e+00,9.963129827837222674e-01,2.000000000000000042e-03,9.991591564531789871e-01
9.729166666666666075e+00,9.974080720063753791e-01,2.000000000000000042e-03,9.991887831577256351e-01
9.739583333333332149e+00,9.987743639965128706e-01,2.000000000000000042e-03,9.991342587537651587e-01
9.750000000000000000e+00,1.000081838490387565e+00,2.000000000000000042e-03,9.991310301102075409e-01
9.760416666666666075e+00,1.001046941075170782e+00,2.000000000000000042e-03,9.991512600901875096e-01
9.770833333333332149e+00,9.985592604396728023e-01,2.000000000000000042e-03,9.991514875486715574e-01
9.781250000000000000e+00,1.000386941744423108e+00,2.000000000000000042e-03,9.991519256195851018e-01
9.791666666666666075e+00,9.985604138228109106e-01,2.000000000000000042e-03,9.990941531670672893e-01
9.802083333333332149e+00,9.988113287953436226e-01,2.000000000000000042e-03,9.991329563352957521e-01
9.812500000000000000e+00,9.972031571135564487e-01,2.000000000000000042e-03,9.991512956807622192e-01
9.822916666666666075e+00,9.981789955804289960e-01,2.000000000000000042e-03,9.991450094178072616e-01
9.833333333333332149e+00,9.972966812068961850e-01,2.000000000000000042e-03,9.991717006270195434e-01
9.843750000000000000e+00,9.980133243585904701e-01,2.000000000000000042e-03,9.992093920184565992e-01
9.854166666666666075e+00,1.002016065575384696e+00,2.000000000000000042e-03,9.992708461229803385e-01
9.864583333333332149e+00,9.980425447348606482e-01,2.000000000000000042e-03,9.992375282969807593e-01
9.875000000000000000e+00,1.005174790499773207e+00,2.000000000000000042e-03,9.992763670825299815e-01
9.885416666666666075e+00,1.000938245540778926e+00,2.000000000000000042e-03,9.992341229341312747e-01
9.895833333333332149e+00,1.000313639735437521e+00,2.000000000000000042e-03,9.992437284186157509e-01
9.906250000000000000e+00,9.982645374759617773e-01,2.000000000000000042e-03,9.992073535338125145e-01
9.916666666666666075e+00,1.001382738782107040e+00,2.000000000000000042e-03,9.992115552017986069e-01
9.927083333333332149e+00,9.988403572989394963e-01,2.000000000000000042e-03,9.992027061886912254e-01
9.937500000000000000e+00,1.000189049058060498e+00,2.000000000000000042e-03,9.992531325541903486e-01
9.947916666666666075e+00,1.005110645144155379e+00,2.000000000000000042e-03,9.992143936061114173e-01
9.958333333333332149e+00,9.997978226563895010e-01,2.000000000000000042e-03,9.992136635516957188e-01
9.968750000000000000e+00,1.002333783101073905e+00,2.000000000000000042e-03,9.991734436226804572e-01
9.979166666666666075e+00,9.986021487317779943e-01,2.000000000000000042e-03,9.992001928329243832e-01
9.989583333333332149e+00,9.999363703327668329e-01,2.000000000000000042e-03,9.992065507194259899e-01
1.000000000000000000e+01,1.003509732751750594e+00,2.000000000000000042e-03,9.992506573107494683e-01
1.001041666666666607e+01,9.987417243829751490e-01,2.000000000000000042e-03,9.992228062815868839e-01
1.002083333333333215e+01,1.003624180023649837e+00,2.000000000000000042e-03,9.992263207159217675e-01
1.003125000000000000e+01,1.001357949614685383e+00,2.000000000000000042e-03,9.992847546482868104e-01
1.004166666666666607e+01,9.987822932195221659e-01,2.000000000000000042e-03,9.993216777172310161e-01
1.005208333333333215e+01,1.001168032611159608e+00,2.000000000000000042e-03,9.993308676014427405e-01
1.006250000000000000e+01,1.001869732849246297e+00,2.000000000000000042e-03,9.993136059920919578e-01
1.007291666666666607e+01,1.001126659137389296e+00,2.000000000000000042e-03,9.993583438058077917e-01
1.008333333333333215e+01,9.967142685262614377e-01,2.000000000000000042e-03,9.993877133469080132e-01
1.009375000000000000e+01,9.984229730700561189e-01,2.000000000000000042e-03,9.993700541823961059e-01
1.010416666666666607e+01,9.993811133295048554e-01,2.000000000000000042e-03,9.993756782505938130e-01
1.011458333333333215e+01,9.996724980972333530e-01,2.000000000000000042e-03,9.994346529529412049e-01
1.012500000000000000e+01,1.001031364640731391e+00,2.000000000000000042e-03,9.994707832515892232e-01
1.013541666666666607e+01,1.000138462879504475e+00,2.000000000000000042e-03,9.994813899839551929e-01
1.014583333333333215e+01,9.971357484516599756e-01,2.000000000000000042e-03,9.994605837297645401e-01
1.015625000000000000e+01,1.000561184868988596e+00,2.000000000000000042e-03,9.994723247868806393e-01
1.016666666666666607e+01,1.001087610351161228e+00,2.000000000000000042e-03,9.994113354876268396e-01
1.017708333333333215e+01,1.001020278969659616e+00,2.000000000000000042e-03,9.993814471129910393e-01
1.018750000000000000e+01,1.002091155611910755e+00,2.000000000000000042e-03,9.993577060660544520e-01
1.019791666666666607e+01,1.001661182522151305e+00,2.000000000000000042e-03,9.992982898804086966e-01
1.020833333333333215e+01,1.000951022501535226e+00,2.000000000000000042e-03,9.992630678978356995e-01
