############ Fitted parameters ############
ldc_q1_Leonardo,0.5351375631915303,0.05083655810449916,0.03952718399826671
ldc_q2_Leonardo,0.05953798501336387,0.03871357257114866,0.0434773118654742
ldc_q1_Michelangelo,0.3853474632489491,0.029923606003813996,0.054257855928961374
ldc_q2_Michelangelo,0.5676040970171715,0.052337741260141235,0.04512296072061217
b_rsuma,0.1115702145690092,0.0014163655971210914,0.002160151320859671
b_rr,0.10154712549038075,0.0009445086093979038,0.0012039808036169997
b_cosi,0.03415213636413149,0.0037205370105718796,0.005523001644193275
b_epoch,31.7008689383341,0.000428549386388255,0.00038837672999747497
b_period,3.3998623722258516,6.574173474227507e-05,6.696360529101497e-05
b_K,0.09800729512737846,0.001800155773795109,0.0019637942100572403
log_err_flux_Leonardo,-6.229506266107483,0.06474456765963232,0.0650737537933983
log_err_flux_Michelangelo,-7.712311360822362,0.0802885543581855,0.08337728010341472
log_jitter_rv_Donatello,-4.706787990134316,0.2854159435370285,0.2834833843670346
log_jitter_rv_Raphael,-5.747892477227296,0.40225589987336985,0.43074856148464935
