############ Fitted parameters ############
ldc_q1_Leonardo,0.7235757284846458,0.6285827135602335,0.0956455553782376
ldc_q2_Leonardo,0.11444849171148963,0.05440058148118647,0.21654647854830256
ldc_q1_Michelangelo,0.524869847078338,0.07222912343134369,0.17112751980758656
ldc_q2_Michelangelo,0.4095009022131211,0.12847621764243589,0.07903220902130625
b_rsuma,0.10791502539238702,0.0012260947376160486,0.0016563296008242773
b_rr,0.0998305534280898,0.0009493798588127572,0.0009686572109764563
b_cosi,0.019285145502192146,0.003959009543651117,0.006169118262044557
b_epoch,31.700758626888955,0.000444232840834502,0.00042119306590038263
b_period,3.399873217516288,6.612442142195363e-05,6.955920282702976e-05
b_K,0.10070287962730848,0.00285891780984103,0.004727247065632628
log_err_flux_Leonardo,-6.249020108484257,0.055633724285544695,0.06459688915613349
log_err_flux_Michelangelo,-7.7360166258336776,0.07241306666059,0.07887457294363376
log_jitter_rv_Donatello,-4.691141188324365,0.4442599076787106,0.7908857528005457
log_jitter_rv_Raphael,-5.367145592883719,0.5747361705307261,0.6311382142108695
