#name,median,lower_error,upper_error,label,unit
#Fitted parameters,,,
flare_tpeak_1,0.32047042083592026,0.0007768042174590151,0.0007765200874867983,flare_tpeak_1,days
flare_fwhm_1,0.03897530862988044,0.0035673473410112316,0.0036327436623417517,flare_fwhm_1,days
flare_ampl_1,0.011696939980894713,0.0005545915196282988,0.0005834282832953321,flare_ampl_1,rel. flux
flare_tpeak_2,0.7294146759225358,0.0015430649334544633,0.001677921187213216,flare_tpeak_2,days
flare_fwhm_2,0.06391791874975618,0.008554154546307272,0.010049276145931582,flare_fwhm_2,days
flare_ampl_2,0.007377255382155527,0.00047710842177013484,0.0004624716930943587,flare_ampl_2,rel. flux
log_err_flux_Flaronardo,-6.89418760917373,0.04170545618215549,0.04352252440748483,$\log{\sigma_\mathrm{Flaronardo}}$,log rel. flux
